mjd,aperture_sum_0,aperture_sum_1,aperture_sum_2,aperture_sum_err_0,aperture_sum_err_1,aperture_sum_err_2,bkg,fwhm,id,peak_flux,uncertainty,xcenter,ycenter
57799.6782118082,1883088.1539843748,3000246.1247656248,4042630.180625,1665.2339223316296,1738.714670045251,1797.6858811820055,195.42511447843603,6.694326375523382,1.0,2160.228515625,48.445343017578125,704.5248324091585,303.17361681236497
57799.6789294034,1880082.2078906246,2997209.32796875,4036126.37484375,1658.4956230805506,1732.2662955232827,1791.133802428139,195.62537766271632,7.164891867692703,1.0,2144.04296875,49.45613479614258,704.6680605388607,302.552451097859
57799.6796585619,1904512.245234375,2996927.319140625,4017831.329140625,1730.0155811439897,1797.8158120695227,1853.275132877493,197.7052150518418,6.369993639699063,1.0,2138.078125,48.100982666015625,704.6135361207906,303.6480015736414
57799.6803992987,1921274.125390625,2990965.96375,4008982.7895312505,1746.159741208933,1810.7143752407815,1864.2633057098874,186.58700004377704,6.287927539702361,1.0,2083.498046875,46.681602478027344,704.2165877805322,303.20450092928235
57799.6811400503,1889174.648984375,2987485.59203125,3989430.776640625,1677.1358401144164,1747.9881564729428,1803.0776812763218,194.58121667877452,7.005886984362507,1.0,2166.78515625,51.2367057800293,705.0051612359362,303.0238832040301
57799.681880787,1908464.3277343751,2986458.480625,4002092.675625,1741.7617974447844,1807.3423485577205,1861.1185354198428,189.17166724529892,6.3265934476311205,1.0,2127.427734375,48.4776611328125,704.3768477404687,303.27174423534296
57799.6826331019,1902642.58234375,2985241.8441406246,4003835.4603125,1704.2842804700238,1771.925660100642,1826.7039402155388,186.72554948930744,6.841841128516343,1.0,2075.9296875,47.381614685058594,704.3852321850852,302.6865277234173
57799.6833738387,1925212.4202343752,2990828.033046875,4007391.928125,1778.7450869779634,1841.4023498619601,1894.3574216677887,189.73774155792165,6.268543851281164,1.0,2114.283203125,47.88804626464844,704.4240657978481,303.2538740395906
57799.6841145903,1897448.473125,2981990.278359375,3984743.7944531254,1713.5243365974748,1781.2426606372917,1835.274147393601,193.9283736672265,6.823812147728514,1.0,2094.2421875,50.33744430541992,704.9644591517559,302.9928539609484
57799.684855327,1923867.653203125,2984579.547578125,4004953.84109375,1809.1602815149977,1870.505141149745,1922.6952286600215,187.9915143417352,5.849605025327408,1.0,2095.0,43.66518783569336,704.1944451401761,303.3006874479404
57799.6856076419,1918380.6617968748,2988182.273203125,4002442.026953125,1761.9989683863969,1826.223346347157,1879.049877362874,186.48803152709175,6.398463602573104,1.0,2062.123046875,45.11867141723633,704.3937032257077,302.8747296611245
